x,y,popt_q,popt_u,pcov_q,pcov_u
0.16,-0.01,"[0.03740558899819763, 0.9852364569042784, -0.01866696891010982, -0.8471896712928902, -1.0745185272972908, -1.8661210217473858]","[-0.17436672762902786, -14.611198834037493, -16.78828965625623, 3.8867626866958473, 3.6335959916186655, 7.308676032478559]","[[1.0257305932976405e-06, -2.672646685042583e-06, -3.0892059625279483e-06, -0.00021881780009627174, -0.0002874109639239265, -0.0005003989347138777], [-2.6726466850464143e-06, 2.17126450731399e-05, 2.493239121915057e-05, 0.0006568057391098095, 0.000863923040246791, 0.0015037453304342732], [-3.0892059625286415e-06, 2.4932391219139042e-05, 2.8708472754356363e-05, 0.0007587816892685113, 0.0009978321073522696, 0.0017370179369695436], [-0.00021881780009628735, 0.0006568057391089671, 0.0007587816892684331, 0.05103403571162929, 0.06699760086868285, 0.11670732818087609], [-0.00028741096392394103, 0.0008639230402456849, 0.000997832107352167, 0.06699760086868284, 0.08804420996506042, 0.1532916186921612], [-0.0005003989347139087, 0.001503745330432346, 0.0017370179369693647, 0.1167073281808761, 0.1532916186921612, 0.26696062724163916]]"
0.16,0.08,"[0.04186844903399354, 0.9355344024306762, -0.0666952123748785, -1.040923081170778, -1.041999337726277, -2.040534797531193]","[0.4751913749719604, 19.513309269557986, 19.85839575473864, -4.934781857215042, -5.582895827978462, -10.010052164305486]","[[5.034345578554065e-07, -6.299408526218374e-06, -6.391544584661618e-06, -0.00019619696564721873, -0.0002025774003083193, -0.00039818678914429524], [-6.299408526218044e-06, 0.00013936516750760142, 0.00014139573886338787, 0.00331609231319659, 0.0034192839730198044, 0.006728261858102745], [-6.391544584660459e-06, 0.0001413957388633807, 0.00014351815310596595, 0.003364146698396291, 0.0034692932300765403, 0.006826212077887789], [-0.0001961969656472069, 0.003316092313196567, 0.003364146698396473, 0.09485726681666902, 0.0978587270847615, 0.19249470875627211], [-0.0002025774003083011, 0.003419283973019238, 0.0034692932300761786, 0.097858727084746, 0.10104925467166795, 0.19867795355868015], [-0.0003981867891442035, 0.006728261858102165, 0.0068262120778876155, 0.1924947087562568, 0.1986779535586958, 0.3907221424178713]]"
0.16,-0.08,"[0.03678508711641818, 1.0090318721623748, 0.013177177630036313, -0.10278297668542648, -0.18880437507921266, -0.22313484070466663]","[-0.04097193000943718, 3.434389667957834, 6.010357933118602, -0.2476884327232619, -0.17410578990753442, -0.393296001511379]","[[1.2293809704455195e-06, 5.416400519953551e-07, 9.425487521151734e-07, -1.5815843794824025e-05, -4.4598803667548996e-05, -5.1005444745849866e-05], [5.416400519953544e-07, 9.408840209203581e-07, 1.552800056003577e-06, -7.541605579719959e-06, -2.1190899248989307e-05, -2.433411997745252e-05], [9.425487521151672e-07, 1.5528000560035736e-06, 2.717551363080844e-06, -1.3013929680304708e-05, -3.695074182994738e-05, -4.220015226174438e-05], [-1.5815843794824133e-05, -7.541605579720022e-06, -1.301392968030491e-05, 0.00021667679987284066, 0.0006070974520585611, 0.000698729868892019], [-4.4598803667548914e-05, -2.1190899248989293e-05, -3.695074182994763e-05, 0.0006070974520585556, 0.001722517046976719, 0.001970021397291705], [-5.100544474584988e-05, -2.433411997745258e-05, -4.22001522617448e-05, 0.0006987298688920159, 0.001970021397291714, 0.0022608046232856505]]"
0.16,0.16,"[0.05403299748934434, 0.9790568621181652, -0.024937983705124293, -0.17833112876844257, -0.1690191790136789, -0.28952967179761646]","[0.1586538217162194, 4.970237997463263, 5.656529984005258, -0.46816708316815375, -0.3677385656228051, -0.6434971329672949]","[[8.675479977468787e-07, -8.901388589164362e-07, -9.922995972723856e-07, -2.2520073735832816e-05, -2.8018833673552198e-05, -4.926267987133873e-05], [-8.901388589164258e-07, 2.196871358334933e-06, 2.4271570556378997e-06, 2.5871291568775163e-05, 3.2131536436492884e-05, 5.669793948691883e-05], [-9.922995972723725e-07, 2.427157055637899e-06, 2.7345622817589533e-06, 2.8821732137639916e-05, 3.580839395762128e-05, 6.317362818317793e-05], [-2.2520073735832826e-05, 2.5871291568775434e-05, 2.8821732137640208e-05, 0.0006300573006530976, 0.0007810136545370244, 0.0013782465193850789], [-2.8018833673552038e-05, 3.213153643649311e-05, 3.5808393957621516e-05, 0.0007810136545370239, 0.0009750714145878471, 0.0017145515054902282], [-4.926267987133881e-05, 5.669793948691918e-05, 6.31736281831783e-05, 0.0013782465193850784, 0.0017145515054902282, 0.003020458202649523]]"
0.16,-0.16,"[0.03776279488100887, 1.0021252388394974, 0.0044841735018341065, -0.03880732028696976, -0.008885214047389525, -0.005296534081017724]","[-0.03855522504795836, 0.1963297677237853, 1.2824669096960248, -0.007289212946815887, 0.04557423748411779, 0.003274699773614025]","[[1.0071451150767926e-06, -2.1093570616598574e-09, 4.9187059185481254e-08, -1.0497891039270437e-06, -1.6618807101914742e-06, -5.182535756804836e-07], [-2.109357061659845e-09, 4.2713356941376444e-08, 1.0538364521267414e-08, -5.400109588130894e-10, 5.066190665372127e-09, -5.888863599331863e-09], [4.918705918548126e-08, 1.0538364521267416e-08, 7.260047869472769e-08, -5.211291439776023e-08, -8.726310443129112e-08, -2.160382557406827e-08], [-1.0497891039270437e-06, -5.400109588130832e-10, -5.2112914397760224e-08, 1.1595620662603041e-06, 1.7036552162177826e-06, 5.746773892003838e-07], [-1.6618807101914742e-06, 5.066190665372133e-09, -8.726310443129111e-08, 1.7036552162177826e-06, 2.913748352213027e-06, 9.086462259779232e-07], [-5.182535756804838e-07, -5.888863599331858e-09, -2.160382557406827e-08, 5.746773892003838e-07, 9.086462259779234e-07, 5.653182390940726e-07]]"
0.16,0.05,"[0.039614986115883655, 1.1156148554540704, 0.11770003505620896, 0.9067074079140466, 1.1461896052265121, 2.08886290268884]","[-1.873161470357429, -89.11891014160477, -91.12380904624669, 120.40855150856046, 106.45911471759334, 225.22417077963598]","[[4.01929339425109e-07, 2.7545637353493802e-05, 2.817259632078332e-05, 0.0005254110677333848, 0.0005534846788211636, 0.0010789775655195323], [2.754563735365686e-05, 0.0039527706648289545, 0.004042387242419474, 0.11177672909057997, 0.11706169730349744, 0.22880343532201305], [2.8172596320947886e-05, 0.004042387242418571, 0.00413412099412065, 0.11430212103043182, 0.1197114682504727, 0.23397770424634315], [0.0005254110677394554, 0.11177672909075041, 0.11430212103063572, 3.6973464276705617, 3.86476793655565, 7.560704405823299], [0.0005534846788267026, 0.11706169730367506, 0.11971146825068534, 3.8647679365556433, 4.041009892870836, 7.904282099340494], [0.0010789775655299242, 0.22880343532236105, 0.23397770424675962, 7.560704405823286, 7.904282099340494, 15.46208224278333]]"
0.16,-0.05,"[0.03385545197334327, 1.0443930303641247, 0.05907166676911417, -1.406324293320516, -2.6002548449504603, -3.7778430578073947]","[0.012701029940565142, 31.487963017173552, 43.8159715189723, -22.33462493826385, -39.20881867442033, -58.42166775664995]","[[6.507894242194829e-07, 5.799888255113337e-06, 8.048837422967035e-06, -0.0005881532176284916, -0.0011377275540180646, -0.0016352073138168224], [5.79988825509486e-06, 0.00014253819053840875, 0.00019800533182145997, -0.00636661191977822, -0.012306861431865894, -0.017694598480424564], [8.048837422942346e-06, 0.0001980053318214425, 0.0002753262510583532, -0.00883014413629652, -0.017080265979449356, -0.0245495568592306], [-0.0005881532176286098, -0.00636661191979779, -0.008830144136325439, 0.6441679742858512, 1.245648805424691, 1.7908583061196006], [-0.0011377275540177417, -0.012306861431899322, -0.017080265979499153, 1.2456488054242436, 2.4098482613764722, 3.4638284839254916], [-0.0016352073138167567, -0.01769459848047581, -0.02454955685930662, 1.79085830611928, 3.463828483926116, 4.979349872273059]]"
0.16,0.1,"[0.04567123500774635, 0.964576954166076, -0.038080050442837576, -0.49178224462983117, -0.4853307574808303, -0.9304825600580702]","[0.2811219896701696, 10.574155402670609, 10.907788281561036, -1.6449530241599215, -1.620579180501119, -2.963556577025187]","[[7.822266131384462e-07, -3.2014941970109206e-06, -3.2818530096784196e-06, -9.022157207551917e-05, -9.509272126337494e-05, -0.00018443618493481107], [-3.201494197010962e-06, 2.1880626890837442e-05, 2.2411315896859255e-05, 0.00042898004414492863, 0.0004516062105973322, 0.0008770846822272603], [-3.281853009678384e-06, 2.2411315896859523e-05, 2.3008315734365848e-05, 0.00043960109523337893, 0.00046290757194785304, 0.0008989145622193108], [-9.022157207551987e-05, 0.00042898004414493193, 0.0004396010952333817, 0.011537507924689609, 0.01214654101534806, 0.02358528358282693], [-9.50927212633748e-05, 0.000451606210597333, 0.00046290757194785293, 0.012146541015348063, 0.01281344928795582, 0.024855208628415285], [-0.00018443618493480928, 0.0008770846822272647, 0.0008989145622193136, 0.023585283582826935, 0.024855208628415285, 0.04823802345383786]]"
0.16,-0.1,"[0.036711901470065804, 1.0047929029434233, 0.008158971468044174, -0.05175548578101131, -0.05860988936184179, -0.059723869210260724]","[-0.041699386283984355, 1.5438317005788786, 3.3317979913623796, -0.07074952682330665, 0.04716907710300167, -0.04443405263977336]","[[2.046691165401232e-06, 3.0263812469506993e-07, 6.561942878319994e-07, -6.9755332185939e-06, -2.2848586003024103e-05, -2.1212424271647636e-05], [3.026381246950698e-07, 3.397073823999207e-07, 5.513082818528738e-07, -1.1226104230925556e-06, -3.628535455639471e-06, -3.432971674216526e-06], [6.561942878320002e-07, 5.513082818528738e-07, 1.1941415578674113e-06, -2.354750919994039e-06, -7.91216986439141e-06, -7.304602541363433e-06], [-6.9755332185938975e-06, -1.1226104230925554e-06, -2.3547509199940366e-06, 2.527854139711119e-05, 8.088643169221114e-05, 7.688578910489423e-05], [-2.284858600302412e-05, -3.6285354556394705e-06, -7.912169864391406e-06, 8.088643169221119e-05, 0.0002711281451299107, 0.0002517216729163203], [-2.121242427164763e-05, -3.4329716742165253e-06, -7.304602541363424e-06, 7.688578910489424e-05, 0.0002517216729163202, 0.00023757292734184244]]"
0.16,0.03,"[0.03775526574646004, 1.0009739562158793, -0.00040687643809977914, -0.6611503246497428, -0.6563694849813404, -1.2793369288992724]","[-0.41633127378580803, -22.55464100935733, -23.536742910531228, 7.795676038348999, 5.524987053364141, 12.949774836798445]","[[6.658137003947159e-07, -8.150130961822299e-06, -8.528131172042323e-06, -0.0003404766152015538, -0.0003697619670765248, -0.0007089216956342671], [-8.150130961814496e-06, 0.0001755841215363644, 0.00018349897228137695, 0.005384323583148841, 0.005855109494658789, 0.011221381835520289], [-8.528131172031426e-06, 0.00018349897228132908, 0.00019184590571490287, 0.0056315779095735185, 0.006124414599745933, 0.01173708841510806], [-0.0003404766152015548, 0.005384323583153473, 0.005631577909580216, 0.20843484324078174, 0.2263494446281144, 0.4340693029815052], [-0.00036976196707645367, 0.005855109494661898, 0.006124414599751198, 0.2263494446280402, 0.2459661847192658, 0.4715325665567733], [-0.0007089216956341952, 0.011221381835528099, 0.011737088415120086, 0.4340693029814341, 0.47153256655685066, 0.9041068421677806]]"
0.16,-0.03,"[0.035103470435948664, 0.9847103899804219, -0.02103255279320692, -1.293582687364938, -1.933414013692282, -3.1203845858198056]","[-0.16971743635044592, -24.23091669603236, -30.215622812115566, 13.201500899806799, 17.773265728144207, 30.145185529440433]","[[7.879117286960463e-07, -1.180602056668725e-06, -1.4912658129231832e-06, -0.00043972424046525595, -0.0006824803627434112, -0.0010947051227553337], [-1.180602056663244e-06, 4.355607320639421e-05, 5.427601445784645e-05, 0.0009119352828775666, 0.0014192436374152312, 0.002274641079011821], [-1.4912658129151006e-06, 5.427601445784411e-05, 6.775155750719276e-05, 0.0011499254679293916, 0.0017873137209991165, 0.0028663917391068008], [-0.00043972424046534464, 0.0009119352828812172, 0.0011499254679347157, 0.28022557387951913, 0.43478858704758, 0.697621546544537], [-0.0006824803627434487, 0.0014192436374208957, 0.001787313721007378, 0.4347885870475801, 0.6749753481136951, 1.082704256545544], [-0.001094705122755425, 0.0022746410790209113, 0.0028663917391200566, 0.6976215465445372, 1.082704256545544, 1.7369680993811425]]"
0.16,0.12,"[0.048715779563937335, 0.9738863376381558, -0.028957939910143657, -0.3011938322892297, -0.2910654682703621, -0.5421963294262399]","[0.21056583951676272, 7.344415840616212, 7.7614831160831015, -0.9047630198785691, -0.7984234231045509, -1.4706498286424712]","[[5.855337110225597e-07, -1.2233910457914964e-06, -1.2795622037008761e-06, -3.269879707667496e-05, -3.583254188754401e-05, -6.784172077217438e-05], [-1.2233910457914661e-06, 4.815523452202887e-06, 5.0217674767676635e-06, 7.730672862049262e-05, 8.460256530361414e-05, 0.00016049641027459028], [-1.279562203700843e-06, 5.021767476767664e-06, 5.271495233785409e-06, 8.081105403395865e-05, 8.847181472021635e-05, 0.00016780276955868605], [-3.269879707667457e-05, 7.730672862049342e-05, 8.08110540339592e-05, 0.0019854140160117687, 0.0021715605273543073, 0.0041192156193012724], [-3.583254188754328e-05, 8.46025653036149e-05, 8.847181472021681e-05, 0.0021715605273543064, 0.0023836914442639033, 0.004513490243923956], [-6.784172077217278e-05, 0.00016049641027459163, 0.00016780276955868687, 0.00411921561930127, 0.004513490243923956, 0.00855406272321226]]"
0.16,-0.12,"[0.036950094132919935, 1.0036437855652194, 0.005935204428355376, -0.0423076541230448, -0.025721427640452786, -0.02332359930898979]","[-0.040460041682231385, 0.7745629897203341, 2.1912739908865384, -0.030328499427848543, 0.058611258712322756, -0.0015506168774179763]","[[1.4155753369018937e-06, 7.468909632811712e-08, 2.2614669190615017e-07, -2.2797214146864176e-06, -6.832817855349446e-06, -4.850376707596682e-06], [7.468909632811722e-08, 9.793084635611452e-08, 1.140262070400928e-07, -1.3463880718652683e-07, -3.8338858717486e-07, -2.9561216196525036e-07], [2.2614669190615025e-07, 1.140262070400928e-07, 3.264422693428171e-07, -3.7343120313716777e-07, -1.1783700226053318e-06, -8.207307555128776e-07], [-2.2797214146864193e-06, -1.3463880718652677e-07, -3.7343120313716793e-07, 3.89875188377074e-06, 1.1129941775359825e-05, 8.308092122871762e-06], [-6.832817855349449e-06, -3.833885871748596e-07, -1.178370022605332e-06, 1.1129941775359822e-05, 3.504347615605236e-05, 2.487701242420744e-05], [-4.850376707596686e-06, -2.956121619652502e-07, -8.207307555128779e-07, 8.308092122871764e-06, 2.487701242420745e-05, 1.881328756719939e-05]]"
0.16,0.21,"[0.06102666216789461, 0.9766372483222707, -0.031227333065588142, -0.16085022552653472, -0.1840771812304761, -0.2716316230581705]","[0.16488264957164517, 4.67563452538346, 6.046313446595113, -0.46985892899668547, -0.48832010555408273, -0.7046580186025188]","[[5.712412134349519e-07, -5.365819360286732e-07, -6.734025238802213e-07, -1.313901943774054e-05, -2.0987077822553734e-05, -3.248466304660823e-05], [-5.365819360286716e-07, 1.2975715380303377e-06, 1.6180140443226026e-06, 1.3952391227141442e-05, 2.2226273844369544e-05, 3.456843498132465e-05], [-6.734025238802252e-07, 1.6180140443226047e-06, 2.0648993125307144e-06, 1.7515852754848015e-05, 2.789327278122665e-05, 4.3390166143368475e-05], [-1.3139019437740597e-05, 1.395239122714147e-05, 1.7515852754848025e-05, 0.0003272278629307492, 0.0005203802162282381, 0.0008090322612797162], [-2.098707782255375e-05, 2.2226273844369588e-05, 2.789327278122667e-05, 0.0005203802162282381, 0.0008346084508309298, 0.0012920367557204115], [-3.248466304660826e-05, 3.4568434981324795e-05, 4.33901661433686e-05, 0.000809032261279716, 0.0012920367557204115, 0.002004638374385008]]"
0.16,-0.21,"[0.040151286345059774, 1.0014400403202002, 0.004310286360664812, -0.04056120245127404, -0.005639145112944526, -0.003282498284462171]","[-0.04179463786739009, 0.01022677971351481, 1.0088575290061261, 0.00018703124933789104, 0.04218102252856227, 0.00012709044647956494]","[[1.4680322000679821e-06, -2.065727785991589e-08, 3.0994217452726854e-08, -1.4718787038746964e-06, -1.4957875302979718e-06, -4.0989971923646984e-08], [-2.0657277859915885e-08, 6.049019130019725e-08, 1.4958270072895756e-10, 1.8527503607037483e-08, 2.3769371061028653e-08, -7.689586538686463e-09], [3.0994217452726834e-08, 1.4958270072895756e-10, 6.418962528341079e-08, -3.311850833280039e-08, -3.3598296869801546e-08, 5.57091950346052e-09], [-1.4718787038746962e-06, 1.8527503607037483e-08, -3.3118508332800405e-08, 1.5639303641655704e-06, 1.470022657808975e-06, 4.340406219805947e-08], [-1.4957875302979718e-06, 2.3769371061028656e-08, -3.3598296869801566e-08, 1.4700226578089752e-06, 1.6199687102776806e-06, 4.431517937992529e-08], [-4.098997192364697e-08, -7.689586538686462e-09, 5.570919503460521e-09, 4.340406219805945e-08, 4.431517937992528e-08, 2.572958443580878e-07]]"
0.16,0.14,"[0.05118013649326976, 0.9785166274266113, -0.024569926774868526, -0.21284470622802573, -0.20039015927962125, -0.36014073281483516]","[0.1761210360882334, 5.789059460388455, 6.324623242774177, -0.5804685075754247, -0.46261445307322835, -0.8408949600238631]","[[1.1603407826651153e-06, -1.567508406240622e-06, -1.6865014026714645e-06, -4.053395786581397e-05, -4.695213578068519e-05, -8.599173455199094e-05], [-1.5675084062406415e-06, 4.560926584988667e-06, 4.877439576797505e-06, 6.145054193865242e-05, 7.1071151531019e-05, 0.00013052873495967117], [-1.6865014026714749e-06, 4.877439576797508e-06, 5.2835885040602794e-06, 6.606936598826932e-05, 7.644641973267953e-05, 0.00014036799909859584], [-4.053395786581405e-05, 6.145054193865265e-05, 6.606936598826956e-05, 0.0015295836503604785, 0.00176679961679317, 0.0032449626520894767], [-4.695213578068468e-05, 7.107115153101821e-05, 7.644641973267869e-05, 0.001766799616793147, 0.002051878794010788, 0.0037583403816606915], [-8.599173455199167e-05, 0.00013052873495967023, 0.00014036799909859484, 0.0032449626520894555, 0.0037583403816607154, 0.0068936153318188975]]"
0.16,-0.14,"[0.03727737008741605, 1.002787645248326, 0.005272973395886358, -0.03882210267154235, -0.01430123405082409, -0.009485628131628714]","[-0.03908709191116267, 0.3983294619415961, 1.6071054241588465, -0.015071502129612929, 0.050987253488971054, 0.003025906673763236]","[[1.2155748289842629e-06, 1.7903010871770294e-08, 1.0515248495907979e-07, -1.4154405037429458e-06, -3.15453121011106e-06, -1.5772540980574473e-06], [1.7903010871770294e-08, 5.7973229358256254e-08, 3.435637571844843e-08, -2.6239742749720187e-08, -4.753994641002917e-08, -3.640386309415161e-08], [1.0515248495907981e-07, 3.435637571844843e-08, 1.4244363152834192e-07, -1.238272595780103e-07, -2.9418794748623316e-07, -1.3812635284864002e-07], [-1.4154405037429454e-06, -2.6239742749720193e-08, -1.2382725957801025e-07, 1.7477177196445294e-06, 3.643175565545396e-06, 1.9538324272088248e-06], [-3.1545312101110604e-06, -4.753994641002917e-08, -2.941879474862332e-07, 3.6431755655453976e-06, 8.697589018624443e-06, 4.348891959726188e-06], [-1.5772540980574473e-06, -3.640386309415162e-08, -1.3812635284864002e-07, 1.953832427208825e-06, 4.348891959726187e-06, 2.707808782666525e-06]]"
-0.16,0.25,"[0.04656059850623416, 1.0017091108539713, 0.003320323376044385, -0.04655950262877501, -0.006101900712991667, 0.0005565648375402734]","[-0.024153180143827346, 0.17811146591770122, 1.0520349212189781, -0.007888318226280595, 0.03053385726398043, -0.0011997256180258497]","[[1.0421066263130016e-06, -1.1181999850197214e-08, 8.252003360302523e-09, -1.078984913035538e-06, -1.1546322302242574e-06, -3.9940214763447744e-07], [-1.1181999850197218e-08, 4.379526317484025e-08, 8.14643865759832e-09, 9.747461275631057e-09, 1.4256866868150596e-08, 1.759264849672376e-09], [8.25200336030252e-09, 8.146438657598318e-09, 4.8700946091308156e-08, -8.869852726341263e-09, -9.729489991321007e-09, 1.5272990913502036e-09], [-1.078984913035538e-06, 9.747461275631053e-09, -8.869852726341263e-09, 1.1836206962020191e-06, 1.1751374004041142e-06, 4.3988863897999387e-07], [-1.1546322302242574e-06, 1.4256866868150597e-08, -9.72948999132101e-09, 1.1751374004041142e-06, 1.3592189938928577e-06, 4.7023611534924454e-07], [-3.994021476344774e-07, 1.759264849672376e-09, 1.5272990913502036e-09, 4.3988863897999376e-07, 4.702361153492445e-07, 3.5864528352728943e-07]]"
-0.16,-0.25,"[0.0264187538007718, 1.0012777389150942, -0.0040794162299102165, -0.02816824713209091, -0.01761574717794185, -0.01264543349438347]","[-0.11190677048374863, 0.4141169587420892, 1.8931258057652882, -0.011160349048657706, 0.12923734846785095, -0.008170971073983558]","[[1.5708114099189054e-06, 1.2155054023010913e-07, 5.098689786618732e-07, -1.8533992863417639e-06, -5.740471091802647e-06, -2.478614167997502e-06], [1.215505402301091e-07, 8.913747133043061e-08, 9.54610200371249e-08, -1.602319814793252e-07, -4.755594742206999e-07, -2.60818172274391e-07], [5.098689786618733e-07, 9.546102003712491e-08, 4.2598376507431365e-07, -6.142253500871726e-07, -2.019825616572125e-06, -8.731064135325234e-07], [-1.8533992863417643e-06, -1.6023198147932524e-07, -6.142253500871725e-07, 2.320197449636753e-06, 6.725745874259368e-06, 3.114599836635797e-06], [-5.740471091802648e-06, -4.755594742206999e-07, -2.019825616572125e-06, 6.725745874259368e-06, 2.2314860254990337e-05, 9.636437709896334e-06], [-2.4786141679975017e-06, -2.6081817227439094e-07, -8.731064135325234e-07, 3.114599836635797e-06, 9.636437709896332e-06, 5.1411235010351944e-06]]"
-0.16,0.18,"[0.036551985147447265, 1.001789337877901, 0.0033647114765136266, -0.03668857355629076, -0.008062093093596819, 0.0003990508022351858]","[-0.03053186876770996, 0.21015770223564026, 1.2429502710607596, -0.007751971253524715, 0.03574395926564482, 0.0014182685766341123]","[[1.3955542257917694e-06, -4.595389997508996e-09, 4.8354633000480874e-08, -1.4620678855995575e-06, -2.1607714673097676e-06, -7.4088414958886e-07], [-4.595389997509004e-09, 5.9146205004257513e-08, 1.507254801233327e-08, 1.4088826889421634e-09, 9.292997562888022e-09, -4.150269787303204e-09], [4.8354633000480914e-08, 1.5072548012333273e-08, 9.246635265571918e-08, -5.120904860296633e-08, -8.092150071615152e-08, -2.078074020088234e-08], [-1.4620678855995575e-06, 1.408882688942148e-09, -5.12090486029663e-08, 1.6228559772250537e-06, 2.2274544642658856e-06, 8.256044357079482e-07], [-2.160771467309769e-06, 9.29299756288801e-09, -8.092150071615151e-08, 2.227454464265887e-06, 3.5539458122840162e-06, 1.218641417903745e-06], [-7.408841495888604e-07, -4.150269787303205e-09, -2.078074020088234e-08, 8.256044357079486e-07, 1.2186414179037453e-06, 7.829601326278949e-07]]"
-0.16,-0.18,"[0.02198910798919293, 1.0016703729028205, -0.0021417689313830107, -0.022397112433539066, -0.005653126609474623, -0.0034704764856640542]","[-0.05781486137286179, 0.0590676467664675, 1.0568914045335038, -0.0008782189685510181, 0.059187876205972115, -0.0007716934302122338]","[[1.6090124182740288e-06, -2.8811533918892877e-09, 6.040572583601982e-08, -1.6186871806605207e-06, -1.8028328123572609e-06, -1.930695237123016e-07], [-2.8811533918892993e-09, 6.657090801902427e-08, 3.790228202096841e-09, -9.680572099696942e-10, 4.98294659944329e-09, -1.300333048665414e-08], [6.040572583601984e-08, 3.790228202096841e-09, 7.894630600714543e-08, -6.376491868657461e-08, -7.243098265146749e-08, -4.898480859035429e-09], [-1.6186871806605202e-06, -9.680572099697035e-10, -6.376491868657458e-08, 1.7259728605678129e-06, 1.7782682799028863e-06, 2.0657092213098688e-07], [-1.8028328123572613e-06, 4.982946599443285e-09, -7.243098265146748e-08, 1.778268279902887e-06, 2.147254806021817e-06, 2.2997808178365474e-07], [-1.930695237123016e-07, -1.3003330486654144e-08, -4.898480859035427e-09, 2.0657092213098693e-07, 2.299780817836547e-07, 3.335843407656939e-07]]"
-0.16,0.23,"[0.043427427026601274, 1.0017279245939315, 0.003479027658532273, -0.04310940291818453, -0.006671772983915536, 0.0009371721789504248]","[-0.025390487789330732, 0.18768094496183116, 1.0920262942175958, -0.00795430744752292, 0.03141865518158267, -0.0008529149952454342]","[[1.4073128813765007e-06, -1.255400352765062e-08, 1.8259490738051854e-08, -1.46206346614161e-06, -1.6807693544061426e-06, -5.892609351319339e-07], [-1.255400352765062e-08, 5.9254648791227774e-08, 1.1973616305558588e-08, 1.0332055113279295e-08, 1.7460615417578207e-08, 1.2965990827435801e-09], [1.8259490738051854e-08, 1.1973616305558588e-08, 7.09423870274792e-08, -1.9404275454405847e-08, -2.3421444831847355e-08, -1.6286247184773719e-09], [-1.46206346614161e-06, 1.0332055113279292e-08, -1.940427545440584e-08, 1.6092705528490242e-06, 1.7169334157958745e-06, 6.511763721698794e-07], [-1.6807693544061426e-06, 1.7460615417578207e-08, -2.3421444831847355e-08, 1.7169334157958743e-06, 2.1326057185784108e-06, 7.477578562982978e-07], [-5.892609351319339e-07, 1.2965990827435801e-09, -1.6286247184773744e-09, 6.511763721698792e-07, 7.477578562982979e-07, 5.470159829974778e-07]]"
-0.16,-0.23,"[0.024878864645694967, 1.0008676921959625, -0.0035880730851700496, -0.025489917667571645, -0.01081615602476986, -0.007767083364532415]","[-0.08390464529319723, 0.23018326869641353, 1.4419317957930384, -0.005719000938009964, 0.09224976559589251, -0.004412836240943592]","[[1.5809169597444202e-06, 4.095088629137516e-08, 2.3262986071377328e-07, -1.6705594665923173e-06, -3.3253697582813896e-06, -1.0435361506873987e-06], [4.0950886291375195e-08, 7.070462647954166e-08, 2.830597575094282e-08, -5.120513856183896e-08, -8.999351008089801e-08, -5.808886557006978e-08], [2.3262986071377323e-07, 2.8305975750942817e-08, 1.7829138409224994e-07, -2.5051590353907433e-07, -5.28869988941538e-07, -1.6413957859114476e-07], [-1.6705594665923173e-06, -5.120513856183893e-08, -2.505159035390744e-07, 1.871461384657686e-06, 3.4597468690206233e-06, 1.1739538876736093e-06], [-3.3253697582813883e-06, -8.999351008089792e-08, -5.288699889415379e-07, 3.459746869020622e-06, 7.435997529158974e-06, 2.3337697070408133e-06], [-1.043536150687399e-06, -5.8088865570069775e-08, -1.6413957859114484e-07, 1.1739538876736097e-06, 2.3337697070408155e-06, 1.2997730605355335e-06]]"
-0.16,0.01,"[0.02274832949878939, 1.0010590386856377, 0.0006001001717206623, -0.02325290387629719, -0.010362432458864541, -0.0007207295739376521]","[-0.05088132593116247, 0.09663535020058994, 1.4400975027947749, -0.0021293117729096916, 0.05167756065621273, 0.005321806555202137]","[[1.5444179109294166e-06, -7.12069475348069e-10, 1.406774511208687e-07, -1.5632972872882986e-06, -3.218058311721064e-06, -4.341759582969416e-07], [-7.120694753480846e-10, 6.36048157035798e-08, 8.670045713263451e-09, -3.4300198051198663e-09, 3.984592720922121e-09, -1.6518830136941818e-08], [1.406774511208687e-07, 8.670045713263451e-09, 1.4899889181610947e-07, -1.441741758935038e-07, -3.170850549898957e-07, -3.6115179773774004e-08], [-1.5632972872882986e-06, -3.4300198051198804e-09, -1.4417417589350385e-07, 1.6762121796582161e-06, 3.19632675744842e-06, 4.67362866041652e-07], [-3.218058311721064e-06, 3.9845927209220974e-09, -3.1708505498989574e-07, 3.19632675744842e-06, 7.123536716838254e-06, 9.609280463824916e-07], [-4.341759582969411e-07, -1.651883013694182e-08, -3.611517977377401e-08, 4.673628660416516e-07, 9.60928046382491e-07, 6.73097206046618e-07]]"
